Lat,Long,W4568d,W1010d,W4579d,W4584d,W4595d,W4621d,W4623d,W4642d,W4623d,W4643d,W1010_S,W4568_S,W4579_S,W4584_S,W4589_S,W4595_S,W4621_S,W4623_S,W4642_S,W4643_S,W1010y ,W4568y,W4579Y,W4584y,W4589y,W4595y,W4621y,W4623y,W4642y,W4643y
41.4686645,90.5268162,9.828709647,2.101758114,6.443796984,7.169135485,5.003374045,6.551397619,2.528996239,30.98526074,2.736441,2.703034927,10,0,0,0,0,2,3,93,2,6,0,0,0,0,0,0,0,1,0,0
42.4542035,89.0245048,9.824633417,1.206190629,5.539710747,5.597112429,3.320634117,6.720486046,1.11714125,32.58869822,1.181154958,3.956308295,32,13,12,2,0,8,3,862,25,2,0,0,0,0,0,0,0,1,0,0
42.6445834,82.8991378,8.977515579,5.663693085,3.653812462,0.557606448,2.848212609,7.532404134,5.190397611,38.69424161,5.003981149,8.495152833,6,2,1,491,1,58,0,13,26,0,0,0,0,1,0,0,0,0,0,0
42.6093334,83.2982561,8.884961408,5.266782061,3.470196186,0.192865665,2.455136427,7.30750213,4.790282166,38.29366872,4.603324404,8.125356996,6,2,1,492,1,75,1,12,26,0,0,0,0,1,0,0,0,0,0,0
42.9200812,83.6187962,9.160919228,5.039670571,3.679750022,0.492682052,2.116330915,7.445160747,4.531075985,38.01088883,4.327847461,8.001212671,6,2,1,493,1,104,1,12,28,0,0,0,0,1,0,0,0,0,0,0
42.401628,86.2733648,8.813677984,2.37128063,3.569763357,2.846689825,0.739369019,6.270869249,1.829003937,35.31400172,1.624164203,5.542623082,18,16,64,3,0,239,2,596,42,0,0,0,0,0,0,0,0,0,1,0
41.65228,87.7415368,8.545520687,0.727051211,4.02836261,4.390219274,2.367261877,5.602746978,0.405302407,33.77512899,0.528897619,3.962809005,41,18,37,2,0,55,4,923,31,2,0,0,0,0,0,0,0,1,0,0
42.32236,89.0566564,9.72397443,1.111604884,5.49350528,5.631086093,3.372883411,6.608244965,1.091188118,32.54059747,1.187560195,3.821812893,37,13,12,2,0,8,3,878,25,2,0,0,0,0,0,0,0,1,0,0
41.816504,87.5981911,8.64258352,0.923527542,4.011461243,4.221068935,2.159539193,5.740244555,0.455059941,33.93400173,0.446363457,4.180649107,37,18,38,2,0,64,4,898,30,2,0,0,0,0,0,0,0,0,1,0
38.5280869,89.153483,6.717856544,2.969411214,4.7754517,6.94952255,5.556393484,3.414468987,3.576609702,32.20544864,3.851362462,1.325597007,16,1,7,2,1,4,30,38,13,73,0,0,0,0,0,0,0,0,0,1
29.367095,98.5291694,14.81577439,15.71731515,17.25311651,19.99117416,18.62950178,13.62735949,16.36389046,24.54740925,16.64742705,12.38957891,2,0,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0
42.81959,82.5035305,9.222838663,6.088565391,3.990037624,0.989193615,3.232788224,7.887462317,5.607659257,39.1069145,5.416311373,8.92705903,6,2,1,485,1,9,0,12,22,0,0,0,0,1,0,0,0,0,0,0
42.8166954,83.018178,9.128644598,5.588505257,3.763650282,0.538877138,2.718468545,7.623074794,5.099727734,38.59529274,4.905472334,8.47035117,6,2,1,492,1,62,0,12,26,0,0,0,0,1,0,0,0,0,0,0
41.9324626,87.9376981,8.880474091,0.717298934,4.351558622,4.541751377,2.409176868,5.916004518,0.102127295,33.60827754,0.237453903,4.04628203,35,18,24,2,0,45,4,912,28,2,0,0,0,0,0,0,0,1,0,0
42.1378741,88.0326895,9.106732356,0.829967977,4.55167632,4.616965797,2.423390799,6.136884893,0.211144147,33.53615893,0.154834923,4.152775727,32,15,17,2,0,31,4,896,28,2,0,0,0,0,0,0,0,1,0,0
42.3408221,83.0234657,8.65763049,5.482609621,3.32602257,0.422918233,2.770416841,7.207616361,5.033258419,38.53833672,4.859666009,8.248631266,6,2,1,491,1,61,0,13,25,0,0,0,0,1,0,0,0,0,0,0
38.3232488,85.7096022,4.719978596,4.109514909,1.618032842,4.72986095,4.585335369,2.39518326,4.291285138,35.64908845,4.410437245,4.768505778,4,1,242,2,0,1,17,6,7,1,0,0,1,0,0,0,0,0,0,0
42.6746765,82.758059,9.031607475,5.807938499,3.742593393,0.701092732,2.986205949,7.630438362,5.33429232,38.83777698,5.147328039,8.634493303,6,2,1,491,1,43,0,12,24,0,0,0,0,1,0,0,0,0,0,0
31.5463945,83.5384149,2.401133856,11.00543449,7.841044031,10.92026305,11.57251698,5.585428353,11.31437429,38.43419181,11.46976836,10.00016985,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
43.4134403,84.2300434,9.623123302,4.650974094,4.084525916,1.241650007,1.587492708,7.678277577,4.08940403,37.46703973,3.858161275,7.770109179,9,3,1,485,1,200,1,13,39,0,0,0,0,1,0,0,0,0,0,0
34.0261702,118.4363216,34.04764138,30.90466329,34.40172341,36.01189447,33.8860769,31.79963789,31.4066402,5.250938495,31.62121157,28.3775894,2,0,9,1,0,5,3,7,2,5,0,0,0,0,0,1,0,0,0,0
41.8616063,87.8176683,8.767942092,0.759403033,4.212990254,4.431683244,2.330906204,5.822641176,0.231389823,33.72026957,0.307516921,4.067931312,39,18,34,2,0,48,4,913,30,2,0,0,0,0,0,0,0,1,0,0
41.9299066,87.6817341,8.778969199,0.909567013,4.147425212,4.287984639,2.178777848,5.865597212,0.35794979,33.86255807,0.305747094,4.208524087,33,18,35,2,0,58,4,894,30,2,0,0,0,0,0,0,0,1,0,0
42.7381508,84.7416767,8.953442252,3.917389264,3.416253472,1.342134637,1.007920777,6.879186326,3.396318821,36.87435725,3.190503964,6.960175259,8,5,37,431,1,259,1,16,40,0,0,0,0,0,0,1,0,0,0,0
33.7513771,117.8680472,33.47858341,30.42112461,33.88456229,35.52610468,33.41226913,31.25250187,30.92847104,5.804290245,31.14550256,27.86560454,2,0,9,1,0,5,3,7,1,6,0,0,0,0,0,0,0,1,0,0
41.949442,88.7214282,9.236637483,0.61769519,5.011077468,5.319173828,3.136558744,6.143172982,0.682131775,32.83085741,0.868176219,3.625576339,40,14,14,2,0,8,4,927,25,2,0,0,0,0,0,0,0,1,0,0
42.3699293,88.1732576,9.375712987,0.995540335,4.806301597,4.746826773,2.496939557,6.394414401,0.462783724,33.42332157,0.359156324,4.266397201,30,14,14,2,0,21,5,895,26,2,1,0,0,0,0,0,0,0,0,0
41.991291,87.6823108,8.836118566,0.945737406,4.186555956,4.281315287,2.152427507,5.926232437,0.363124503,33.86845882,0.261597291,4.254480824,31,18,32,2,0,62,4,892,29,2,0,0,0,0,0,0,0,1,0,0
39.6368066,86.1593665,6.107246996,2.875939882,1.739173913,3.932998458,3.299101486,3.533763991,2.963076436,35.22138158,3.056240135,4.385317739,8,2,340,1,0,3,15,22,9,1,0,0,1,0,0,0,0,0,0,0
39.3246325,76.5953286,9.558396774,12.01249966,7.851317205,7.51971036,9.817308214,10.59995653,11.73645945,44.77308328,11.63597236,13.87336264,3,0,9,3,1,6,5,16,4,2,0,0,1,0,0,0,0,0,0,0
41.1156866,85.1294602,7.361334577,3.309349162,1.907431615,2.172691915,1.892358764,5.214374697,3.021142886,36.33164914,2.942978811,5.82290076,3,6,239,22,0,161,2,14,12,1,0,0,1,0,0,0,0,0,0,0
45.3568714,84.2257651,11.56639221,5.765689731,6.0262592,2.998995977,2.8762016,9.539518416,5.129420537,37.78099814,4.853326286,9.070102851,0,0,0,12,0,61,0,0,7,0,0,0,0,0,0,1,0,0,0,0
39.764999,89.6856005,7.983097723,2.069502544,5.256605744,6.816224859,5.048581178,4.687031581,2.717105893,31.70291421,3.001659327,1.262033744,33,1,7,2,0,3,2,102,13,66,1,0,0,0,0,0,0,0,0,0
39.2879423,76.6148355,9.521270002,11.99971339,7.831943245,7.517429545,9.812628437,10.5703846,11.72564161,44.75282845,11.62607372,13.85244197,3,0,9,3,1,6,5,16,4,2,0,0,0,0,0,0,0,0,1,0
42.8404396,83.2721768,9.117521303,5.349417982,3.697275198,0.405254175,2.46385928,7.524561135,4.854240765,38.3457314,4.657259366,8.259850291,6,2,1,493,1,76,1,12,26,0,0,0,0,1,0,0,0,0,0,0
42.8031016,86.1084874,9.173954172,2.70551363,3.846013116,2.702180125,0.387986002,6.684189917,2.120682497,35.5254657,1.883565797,5.933596049,7,7,29,2,0,276,3,148,33,0,0,0,0,0,0,1,0,0,0,0
41.9631044,87.9736445,8.922950238,0.716832322,4.398690499,4.573979823,2.42999992,5.953521427,0.075327202,33.57577988,0.220587975,4.048147347,34,18,20,2,0,40,4,910,28,2,0,0,0,0,0,0,0,1,0,0
42.4601735,83.1408602,8.758000862,5.389016093,3.387312479,0.286605943,2.632691658,7.252005311,4.927756503,38.4340228,4.748331516,8.19607954,6,2,1,491,1,67,0,13,26,0,0,0,0,1,0,0,0,0,0,0
41.8075419,87.7052797,8.674629095,0.824512848,4.090705937,4.328267771,2.256936819,5.749008527,0.355036242,33.82655564,0.395810802,4.101501724,39,18,37,2,0,57,4,907,31,2,0,0,0,0,0,0,0,1,0,0
42.3356472,88.0263749,9.285851578,1.010971662,4.671233523,4.600819528,2.361807964,6.328816315,0.409017961,33.5651147,0.226608981,4.318431397,30,15,16,2,0,27,5,895,27,2,0,0,0,0,0,0,0,1,0,0
42.668849,82.993149,8.986358425,5.577431394,3.637229985,0.479257913,2.752400695,7.506390164,5.100779511,38.60348499,4.912855424,8.422833353,6,2,1,491,1,59,0,13,26,0,0,0,0,1,0,0,0,0,0,0
42.2623836,87.9471891,9.1875333,0.98026139,4.563486175,4.524372437,2.304526347,6.240968293,0.348049922,33.63523634,0.120231041,4.303780699,29,18,17,2,0,33,4,895,28,2,0,0,0,0,0,0,0,1,0,0
40.4699439,88.3752883,7.777298614,0.938421314,4.089394669,5.335368926,3.594056029,4.634660002,1.495058891,33.04893418,1.763828401,2.690185079,57,14,40,2,0,7,5,881,28,4,0,0,0,0,0,0,0,1,0,0
42.6563502,111.6215895,28.63861859,23.22924826,27.37720822,28.19482643,25.88772214,25.75080349,23.59319959,10.63118154,23.74685097,21.51862308,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0
38.7365698,90.1414543,7.585345531,3.173970146,5.726135712,7.680351785,6.068040082,4.301719846,3.820386405,31.21911327,4.105313225,0.317422279,12,1,7,2,0,4,1,33,13,80,0,0,0,0,0,0,0,0,0,1
38.959181,85.8643764,5.373899557,3.543095283,1.466616397,4.270510916,3.951447731,2.936974921,3.679529551,35.49883676,3.784860958,4.597123014,4,1,302,4,0,2,15,10,7,1,0,0,1,0,0,0,0,0,0,0
32.7497351,96.9666292,12.62022355,12.16105034,14.14607358,16.6648795,15.14424392,10.80670735,12.80273173,25.03534865,13.08336294,8.864026832,3,0,2,1,0,3,1,4,0,3,0,0,0,0,0,1,0,0,0,0
41.5450357,87.7961604,8.468801139,0.644752878,4.013109258,4.464792363,2.471246586,5.507917677,0.452853135,33.7105513,0.623377124,3.847423878,42,18,40,2,0,48,4,923,31,2,0,0,0,0,0,0,0,1,0,0
42.2395517,88.8459537,9.551300038,0.93249192,5.271845459,5.423282319,3.181972401,6.458113186,0.86479902,32.73992209,0.969131631,3.828695186,37,14,13,2,0,8,4,907,25,2,0,0,0,0,0,0,0,1,0,0
37.7942608,122.4036982,38.22435305,34.16926023,37.98830276,39.25528564,37.02353309,35.73433612,34.61162571,1.202345083,34.79911852,31.96102924,1,0,2,1,0,1,1,5,0,7,0,0,0,0,0,0,0,1,0,0
42.3479284,88.2797225,9.399150487,0.952228998,4.875685046,4.853756078,2.605644258,6.398328302,0.484701673,33.31499529,0.440644761,4.191542974,31,14,14,2,0,14,5,893,26,2,0,0,0,0,0,0,0,1,0,0
43.2104915,71.5410287,15.93102971,16.98097766,13.47504535,11.90966289,14.19727872,16.73107485,16.5485026,50.05039688,16.37239809,19.43142504,3,0,2,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,1,0
41.5800126,83.6203439,7.82626102,4.808732648,2.392564882,0.90684311,2.497416353,6.249850849,4.432915885,37.87297399,4.299203905,7.393369112,6,2,34,460,1,70,2,16,22,1,0,0,0,1,0,0,0,0,0,0
41.1796901,85.1331883,7.425389146,3.300611034,1.968624054,2.136476038,1.830606985,5.274298901,3.000980101,36.33279193,2.917309276,5.845619454,4,8,222,24,0,179,2,14,11,1,0,0,1,0,0,0,0,0,0,0
42.3543531,83.0144008,8.67242496,5.493859383,3.34213195,0.427853178,2.776557793,7.223879684,5.043421597,38.54874344,4.869238454,8.262668312,6,2,1,491,1,61,0,13,25,0,0,0,0,1,0,0,0,0,0,0
37.9798592,87.4721601,5.200390764,3.557387611,3.315005918,6.040392389,5.225803734,1.987116306,3.987576765,33.88893765,4.202730537,3.087207947,3,0,53,0,1,2,46,6,5,15,0,0,0,0,0,0,1,0,0,0
44.2674089,86.2955427,10.64776129,3.566602391,5.267868857,3.386879354,1.469931398,8.132047454,2.918941645,35.55247191,2.634313269,6.897923163,3,1,0,2,0,146,1,9,13,0,0,0,0,0,0,1,0,0,0,0
41.6587479,87.6578047,8.518997138,0.808360188,3.963957758,4.306749147,2.293190839,5.594271829,0.46658117,33.85909429,0.550770073,4.025302189,41,18,39,2,0,59,4,918,31,2,0,0,0,0,0,0,0,1,0,0
44.6565031,84.6982775,10.86925226,4.945193179,5.32778771,2.532392545,2.032353293,8.744638146,4.314619374,37.19227986,4.042430247,8.237723935,0,0,0,42,0,92,1,2,12,0,0,0,0,0,0,1,0,0,0,0
41.7474066,87.7423457,8.63341814,0.763683173,4.084485267,4.374382678,2.318883812,5.696413107,0.347275824,33.78364828,0.437534956,4.032063526,41,18,37,2,0,55,4,922,31,2,0,0,0,0,0,0,0,1,0,0
42.6763941,83.299259,8.951395993,5.281521129,3.53322231,0.246267789,2.446871222,7.366420154,4.799304875,38.30012122,4.609316438,8.156406568,6,2,1,492,1,77,1,12,26,0,0,0,0,1,0,0,0,0,0,0
41.9553877,87.7447755,8.826367507,0.874499781,4.212589298,4.347471477,2.224244166,5.901480424,0.296273355,33.80254204,0.247500195,4.186590535,33,18,31,2,0,53,4,895,29,2,0,0,0,0,0,0,0,1,0,0
41.6179504,86.7055572,8.161822243,1.733291053,3.211871533,3.386093357,1.614728618,5.472152812,1.369406886,34.80320313,1.294539542,4.71247669,33,20,135,2,0,185,3,832,40,0,0,0,0,0,0,1,0,0,0,0
42.5042477,83.0827762,8.810054683,5.454686652,3.450565283,0.346734434,2.682951424,7.31900388,4.990410553,38.49646728,4.809231282,8.267803857,6,2,1,491,1,64,0,13,26,0,0,0,0,1,0,0,0,0,0,0
44.8530329,85.2814685,11.09730086,4.665084777,5.581161594,3.022421565,1.996730811,8.823221421,4.021225337,36.65171244,3.740215798,7.989777128,0,0,0,10,0,88,1,1,11,0,0,0,0,0,0,1,0,0,0,0
42.1020188,87.9618124,9.045658111,0.835758621,4.473780141,4.548999968,2.368269734,6.08687977,0.191696767,33.60261163,0.10200546,4.165791044,32,18,19,2,0,39,4,898,28,2,0,0,0,0,0,0,0,1,0,0
42.325578,87.8411818,9.205559299,1.088926968,4.524212728,4.416012929,2.185271852,6.282923835,0.44540495,33.74785396,0.16734425,4.417217636,29,18,19,2,0,50,4,892,28,2,0,0,0,0,0,0,0,1,0,0
42.7898903,83.2440767,9.070860571,5.363239904,3.65851944,0.372093755,2.493841631,7.492570102,4.872634736,38.36781037,4.67801786,8.259565269,6,2,1,492,1,74,1,12,26,0,0,0,0,1,0,0,0,0,0,0
41.9754649,87.8109866,8.870269184,0.837468126,4.276993773,4.410952717,2.275940064,5.933203998,0.233795464,33.73882969,0.199566581,4.159465673,32,18,26,2,0,49,4,895,29,2,0,0,0,0,0,0,0,1,0,0
42.1321226,88.0082924,9.091723085,0.836813788,4.528925018,4.593045373,2.402125447,6.12604207,0.207661582,33.55976119,0.132029262,4.162416198,32,18,17,2,0,32,4,896,28,2,0,0,0,0,0,0,0,1,0,0
42.3202522,87.8407364,9.200455189,1.084678321,4.520359219,4.415740444,2.18626959,6.277605114,0.440844424,33.74767547,0.162274228,4.413191716,29,18,19,2,0,49,4,892,28,2,0,0,0,0,0,0,0,1,0,0
29.9589479,90.1048913,6.881522236,11.57050585,10.95079067,14.17806437,13.66698062,7.058330262,12.14478103,32.37064217,12.40499602,8.81462549,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0
42.0907707,88.2550921,9.155244324,0.704801181,4.701111676,4.842254618,2.649355738,6.143129248,0.2706988,33.30989187,0.382068145,3.987614902,35,14,15,2,0,18,4,911,26,2,0,0,0,0,0,0,0,1,0,0
42.2729029,84.984842,8.502135067,3.5483952,2.987126669,1.569373295,0.983301019,6.364639736,3.074367381,36.58057958,2.8971209,6.499559815,7,8,54,288,1,273,1,15,36,0,0,0,0,0,0,1,0,0,0,0
42.1849992,85.5396154,8.47179469,2.98936305,3.052707435,2.130832388,0.749456551,6.151071849,2.513348441,36.01962003,2.3403589,5.989257374,5,6,67,30,0,266,1,26,23,0,0,0,0,0,0,1,0,0,0,0
26.7080845,80.6683896,8.001456336,16.62040747,13.17974253,15.99771882,16.97425704,11.2044697,16.9099518,42.33361096,17.05440242,15.53163751,0,0,2,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0
40.818956,73.955408,12.57987376,14.48249816,10.59570984,9.614145227,11.96358171,13.58130458,14.12776973,47.46547369,13.98915415,16.62919819,2,1,8,4,2,10,4,30,3,5,0,0,0,0,0,0,0,0,0,1
41.9499196,87.7132373,8.809362524,0.895959798,4.184523607,4.316803655,2.19816898,5.890630469,0.327247993,33.83332837,0.270314704,4.202951007,33,18,33,2,0,55,4,895,29,2,0,0,0,0,0,0,0,1,0,0
41.9353042,87.6702904,8.779690403,0.922036134,4.141891991,4.275957622,2.166129094,5.869031563,0.36947724,33.87450373,0.309293371,4.220131946,32,18,36,2,0,61,4,893,30,2,0,0,0,0,0,0,0,1,0,0
42.2569808,87.950788,9.183947213,0.973789218,4.562785188,4.528213975,2.309499481,6.236389799,0.341891115,33.63103954,0.117922802,4.297292998,29,18,17,2,0,33,4,895,28,2,0,0,0,0,0,0,0,1,0,0
42.3459545,85.155552,8.588549635,3.402533053,3.093613391,1.732317923,0.807677579,6.391415305,2.91441138,36.4187043,2.730468667,6.397076571,6,8,54,188,0,277,1,11,29,0,0,0,0,0,0,1,0,0,0,0
40.7770883,87.6974256,7.729098722,0.963094208,3.556431719,4.591929204,2.897190355,4.735925628,1.199613757,33.74582447,1.39763763,3.414700506,52,17,121,2,0,38,4,899,31,0,0,0,0,0,0,0,0,1,0,0
40.8246151,73.2080638,13.20935328,15.22903883,11.33691068,10.35033262,12.6991793,14.28718108,14.87250745,48.21213851,14.73270204,17.37174269,3,1,4,2,2,7,3,23,4,3,0,0,0,0,0,0,0,1,0,0
33.2728805,95.2387716,10.86167869,10.61028727,12.37801696,14.96741603,13.53385676,9.002103668,11.25691613,26.61615245,11.54051705,7.2829256,2,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0
42.3702991,85.3880896,8.636586792,3.186946447,3.178273955,1.963023339,0.64038084,6.362783064,2.688407343,36.19022253,2.500406498,6.219786872,5,8,57,84,0,277,1,16,24,0,0,0,0,0,0,1,0,0,0,0
41.7348419,87.8001555,8.644486161,0.70648281,4.123946792,4.433472177,2.37528469,5.694867557,0.306973815,33.72487642,0.435286211,3.983993942,41,18,36,2,0,49,4,923,31,2,0,0,0,0,0,0,0,1,0,0
41.6957244,88.0651863,8.716957027,0.462086481,4.320706034,4.701327858,2.626819379,5.71360256,0.232525176,33.4572746,0.502465325,3.781959438,42,17,30,2,0,28,4,935,30,2,0,0,0,0,0,0,0,1,0,0
40.842064,74.8428772,11.86786773,13.59482872,9.721343081,8.736795106,11.08650676,12.76016987,13.24130326,46.5804019,13.10371717,15.75192358,2,1,8,4,2,10,4,32,3,5,0,0,1,0,0,0,0,0,0,0
38.6523368,87.1534206,5.59157547,3.034388154,2.791456822,5.331784963,4.486277353,2.545911855,3.392321622,34.20622507,3.58480781,3.306012303,13,1,242,0,1,1,45,20,10,2,0,0,0,0,0,0,1,0,0,0
35.9963888,78.9033959,5.912540285,10.95234927,6.470827751,7.89453828,9.71851761,7.8054392,10.89228326,42.52258845,10.89042166,11.88149961,1,0,0,0,0,2,2,4,1,4,0,0,0,0,0,0,1,0,0,0
43.0133483,83.5529864,9.259572117,5.130913043,3.785677446,0.56147905,2.184625941,7.557354378,4.616364961,38.08744205,4.409693752,8.106005024,6,2,1,493,1,99,1,12,29,0,0,0,0,1,0,0,0,0,0,0
38.2236239,86.5882308,4.947420431,3.675747212,2.412637111,5.290497741,4.761935377,2.081240826,3.977502678,34.77079189,4.145500793,3.907131186,6,1,215,0,1,1,41,6,5,1,0,0,1,0,0,0,0,0,0,0
42.2785489,87.8759634,9.175138546,1.030584309,4.519594816,4.452509937,2.231629564,6.243089264,0.38793745,33.70785073,0.115847744,4.35872433,29,18,19,2,0,45,4,893,28,2,0,0,0,0,0,0,0,1,0,0
42.35111,87.870681,9.240306576,1.095303312,4.563225136,4.444763523,2.207130233,6.313407108,0.456681512,33.72154684,0.188566963,4.420488348,30,18,17,2,0,43,5,893,28,2,1,0,0,0,0,0,0,0,0,0
41.8774597,84.0432028,8.093233347,4.407938641,2.574603813,0.851878187,1.98130574,6.320594937,3.996773126,37.47815285,3.847259477,7.128860412,6,3,42,476,1,122,0,16,28,0,0,0,0,1,0,0,0,0,0,0
41.721215,88.036003,8.727844124,0.500801739,4.310356089,4.668406496,2.589179904,5.731531077,0.205663108,33.48884205,0.468343985,3.820167787,42,17,32,2,0,31,4,933,30,2,0,0,0,0,0,0,0,1,0,0
42.4392023,82.9070389,8.77371208,5.614621365,3.465334691,0.521060461,2.8667328,7.351851565,5.15814112,38.66433389,4.980507273,8.396276871,6,2,1,491,1,52,0,13,25,0,0,0,0,1,0,0,0,0,0,0
39.7134064,86.3831209,6.248352833,2.653572983,1.97317218,4.039002556,3.260160275,3.582316372,2.764682582,35.00058384,2.870474059,4.182922182,9,2,334,0,0,2,15,22,8,1,0,0,1,0,0,0,0,0,0,0
41.7515378,88.1169779,8.789436033,0.462796763,4.394619064,4.743699353,2.648009833,5.780243558,0.1915963,33.4113083,0.474689612,3.793177171,43,14,21,2,0,25,4,936,29,2,0,0,0,0,0,0,0,1,0,0
42.5931414,83.148316,8.888586504,5.409297437,3.507611183,0.306646196,2.605933157,7.364465542,4.936527336,38.44092458,4.751085463,8.250250208,6,2,1,491,1,68,0,12,26,0,0,0,0,1,0,0,0,0,0,0
40.1235429,87.6286793,7.112339976,1.510931222,3.278370343,4.810223292,3.367746982,4.083038283,1.849544246,33.77453128,2.054636475,3.137437742,36,12,232,2,1,10,16,544,25,2,1,0,0,0,0,0,0,0,0,0
44.5225442,88.0520294,11.33871939,3.137908049,6.317670934,5.061239092,2.823699425,8.483978627,2.595728221,33.8666885,2.366048972,6.238422807,4,0,4,0,0,3,1,21,0,1,0,0,0,0,0,0,0,1,0,0
39.8054698,86.218924,6.2859374,2.726886011,1.833753895,3.856357833,3.140536416,3.692128397,2.795595347,35.16825191,2.88367602,4.364012991,8,2,355,0,0,3,13,22,9,1,0,0,1,0,0,0,0,0,0,0
37.3158375,96.7536741,12.85663564,9.278380787,12.47151766,14.2868675,12.35666205,10.11417399,9.858765002,24.62833947,10.11123869,6.461175122,2,0,1,0,0,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0
42.3973683,83.4390667,8.658053745,5.084286774,3.224186241,0.069707395,2.352236693,7.054372241,4.624602673,38.13085362,4.44699451,7.901956374,6,2,3,491,1,83,0,12,26,0,0,0,0,1,0,0,0,0,0,0
43.721461,83.44543,9.974599256,5.492035797,4.499603524,1.255497098,2.429702053,8.248099921,4.932311191,38.2863961,4.700401426,8.586036164,6,2,1,485,1,80,1,12,29,0,0,0,0,1,0,0,0,0,0,0
41.6666951,86.8881988,8.261965867,1.559539149,3.376328472,3.55191937,1.694626703,5.52385665,1.180493941,34.625934,1.108826641,4.598983322,32,19,83,2,0,157,3,845,40,1,0,0,0,0,0,0,0,1,0,0
42.527903,83.1080947,8.829739234,5.434717634,3.462440536,0.325237616,2.65442977,7.327093567,4.96806935,38.47383167,4.785723708,8.255978652,6,2,1,491,1,67,0,13,26,0,0,0,0,1,0,0,0,0,0,0
46.8634927,89.2983676,13.96318317,5.525798225,8.956705241,7.335211199,5.323417146,11.02642594,5.094585773,33.16143857,4.910087701,8.179515349,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
37.7715853,122.4112864,38.22953222,34.17921031,37.99681077,39.2655245,37.03418702,35.7408776,34.6218738,1.220257512,34.80949993,31.96931159,1,0,2,1,0,1,1,5,0,7,0,0,0,0,0,0,0,0,0,1
42.5594652,83.442845,8.818782613,5.114650551,3.377419635,0.094639872,2.318673528,7.196699259,4.640152503,38.14447929,4.454722076,7.974413314,6,2,3,492,1,84,1,12,26,0,0,0,0,1,0,0,0,0,0,0
34.0452227,118.2504715,33.86193303,30.71965191,34.21516075,35.82676405,33.70174471,31.61293185,31.22198673,5.341090095,31.43673074,28.19117067,2,0,9,1,0,5,3,7,2,6,0,0,0,0,0,0,0,0,0,1
41.8639944,87.6397681,8.702141034,0.909367889,4.073523883,4.255176374,2.17227932,5.793709706,0.404811583,33.89747348,0.383292792,4.187331037,35,18,37,2,0,63,4,894,30,2,0,0,0,0,0,0,0,1,0,0
38.9216881,90.1704015,7.728931034,3.036415821,5.738640905,7.617795614,5.963783572,4.438232887,3.68388161,31.19278122,3.968769702,0.326312985,13,1,7,2,0,4,1,37,12,80,0,0,0,0,0,0,0,0,0,1
41.6785529,87.6652055,8.540125981,0.807771703,3.981582044,4.310356477,2.288695523,5.615047612,0.449303268,33.85364693,0.529663652,4.034430134,41,18,38,2,0,59,4,917,31,2,0,0,0,0,0,0,0,1,0,0
41.9213457,86.0199718,8.291599647,2.460355517,3.027591621,2.649179601,1.027450425,5.816314709,2.019706488,35.51478184,1.875500126,5.4446519,9,16,99,3,0,254,3,422,34,0,0,0,0,0,0,1,0,0,0,0
41.5730691,87.3544844,8.327176809,1.084272413,3.669609247,4.027337189,2.099007294,5.465709874,0.771127793,34.15291448,0.789792552,4.183919375,38,18,60,2,0,72,3,887,32,2,0,0,0,0,0,0,0,1,0,0
43.4861402,83.9787253,9.703200446,4.909252872,4.177765032,1.159504097,1.848915659,7.831112181,4.350020532,37.72585674,4.119494684,8.015536747,8,3,1,495,1,158,1,12,31,0,0,0,0,0,0,0,0,1,0,0
42.6047615,83.2891458,8.88154822,5.274612132,3.468911465,0.195817456,2.464738341,7.307715563,4.798651687,38.30222003,4.611951418,8.131226063,6,2,1,492,1,74,0,12,26,0,0,0,0,1,0,0,0,0,0,0
41.8781136,87.6297982,8.711526722,0.925110902,4.074512185,4.243327555,2.156761893,5.806053091,0.412759417,33.90884087,0.378896837,4.20448474,34,18,37,2,0,66,4,893,30,2,0,0,0,0,0,0,0,1,0,0
46.4920144,84.3515963,12.70043293,6.515970851,7.157984115,4.130637997,3.841295377,10.61103343,5.868787057,37.88380645,5.584898314,9.847073122,0,0,0,5,0,23,0,0,4,0,0,0,0,0,0,1,0,0,0,0
42.1987867,88.0606038,9.173725551,0.87202056,4.611285395,4.640903354,2.431398918,6.202404405,0.272745781,33.51528961,0.184289433,4.186332544,32,14,16,2,0,25,4,897,26,2,0,0,0,0,0,0,0,1,0,0
41.4471192,86.1553985,7.856515277,2.270918981,2.717045462,2.91208804,1.520633857,5.329982993,1.944381477,35.3358303,1.867069695,5.068861036,17,17,265,1,0,201,3,507,34,1,0,0,1,0,0,0,0,0,0,0
