Distance,DriverScore,LoaderScore,AssemblerScore,0 to 7,8 to 20,21 to 23,Time
117.3682816,59.78571429,179.4285714,95.42857143,1,0,0,4
848.3821634,49.57142857,203.9285714,108.5,1,0,0,19
444.9937845,28.64285714,61.57142857,92.28571429,1,0,0,13
1210.427654,50.07142857,1872.5,1873.785714,1,0,0,38
1493.662232,2.142857143,85.21428571,114.7857143,1,0,0,35
152.2633359,50.71428571,667.2857143,679.3571429,1,0,0,4
343.7826166,51.14285714,116,87.35714286,1,0,0,8
1107.052858,32.71428571,226.3571429,223.2142857,1,0,0,21
501.2100248,52.78571429,666.7857143,678.8571429,0,0,1,12
74.64841251,55.64285714,203.5,152.1428571,0,1,0,4
277.5203384,53.64285714,41.14285714,15.07142857,1,0,0,6
123.6711313,49.5,1529.714286,1593.357143,1,0,0,4
231.5925997,56,713.4285714,385.9285714,1,0,0,7
1129.23142,61.28571429,1529.214286,1592.857143,1,0,0,34
544.9276202,37.21428571,1528.714286,1592.357143,1,0,0,19
92.29937686,53.21428571,666.2857143,678.3571429,1,0,0,4
91.44303363,51.85714286,665.7857143,677.8571429,1,0,0,4
166.0369761,37.21428571,1451.5,1467,1,0,0,4
101.0936272,48.42857143,115.5,114.2857143,1,0,0,3
194.7105742,54.57142857,203,107.5,1,0,0,5
93.4673169,41.35714286,178.9285714,94.92857143,1,0,0,4
128.6990401,56.28571429,49.85714286,36.14285714,0,0,1,4
63.22586051,57.5,1526.714286,1590.357143,1,0,0,4
80.21243017,56.85714286,44.28571429,34.14285714,1,0,0,3
95.31449958,60.71428571,1869.5,1870.785714,1,0,0,4
398.9225853,45.85714286,266.8571429,222.7142857,0,1,0,8
552.8959218,45.07142857,1868,1869.285714,1,0,0,15
65.81596897,53.21428571,1525.214286,1588.857143,1,0,0,3
388.8691895,44.78571429,8.071428571,22.71428571,1,0,0,10
68.60960119,33.78571429,43.71428571,11.5,1,0,0,4
60.18426103,54.28571429,73.07142857,296.3571429,1,0,0,3
149.1687413,20.71428571,1448.5,1464,0,0,1,5
951.2961133,41.42857143,472.7142857,319.4285714,1,0,0,19
121.9485303,47.14285714,1866.5,1867.785714,1,0,0,4
126.6027132,36.71428571,1523.714286,1587.357143,1,0,0,4
148.3493507,52.64285714,1447.5,1463,0,0,1,6
804.4681188,48.85714286,96.92857143,44.21428571,1,0,0,15
671.5834862,12.71428571,19.92857143,24,1,0,0,22
72.24250896,49.5,51.85714286,51.07142857,1,0,0,4
132.8704633,51.85714286,710.4285714,401.0714286,1,0,0,4
58.49192778,50.5,99.14285714,90.78571429,1,0,0,3
674.760871,30.92857143,1447,1462.5,1,0,0,24
250.2232955,20.35714286,1446.5,1462,0,0,1,6
904.7411016,56.28571429,157.5,318.9285714,1,0,0,22
672.3441951,50.64285714,114.5,86.85714286,1,0,0,17
204.8679106,51.28571429,29.14285714,27.21428571,0,0,1,5
193.5804012,57.85714286,145.1428571,202.2142857,1,0,0,5
684.2102228,49.64285714,1864.5,1865.785714,1,0,0,17
417.891857,40.14285714,1519.714286,1582.857143,1,0,0,10
125.0104397,51.57142857,708.9285714,384.9285714,1,0,0,4
132.9302865,19.64285714,664.2857143,676.3571429,1,0,0,5
116.2586442,56.64285714,19.42857143,37.28571429,0,1,0,3
122.7122693,51.14285714,1863,1864.285714,1,0,0,4
64.92876297,56.35714286,1446,1461.5,1,0,0,3
103.928104,59.28571429,108.7142857,86.5,1,0,0,5
491.6040801,43.71428571,1445.5,1461,1,0,0,16
77.1420784,53.28571429,1861.5,1862.785714,1,0,0,3
208.074254,54.85714286,663.2857143,675.3571429,1,0,0,6
100.9847346,44.42857143,1519.214286,1582.357143,1,0,0,3
242.85335,55.78571429,32.07142857,30.85714286,0,1,0,6
136.4267774,34.35714286,1861,1862.285714,1,0,0,4
195.4018348,19.85714286,1444,1460,0,0,1,6
88.27992429,28.14285714,61.07142857,90.78571429,1,0,0,3
289.602115,52.14285714,1443.5,1459.5,1,0,0,7
276.1605734,50.5,1443,1459,0,0,1,6
2522.370304,38.14285714,1441.5,1457.5,1,0,0,62
127.7239088,59.57142857,35.28571429,141,1,0,0,4
710.620887,48.71428571,1441,1457,1,0,0,24
88.14538482,32.21428571,233,237.2142857,1,0,0,3
238.6922383,44.21428571,1439.5,1455.5,0,0,1,9
1365.219995,53.64285714,1439,1455,1,0,0,32
135.6783906,44.5,53.64285714,73.35714286,1,0,0,5
791.4224163,26.28571429,62.64285714,61.57142857,1,0,0,17
68.77465667,57.07142857,1857.5,1859.285714,1,0,0,3
90.73172189,56.28571429,1857,1858.785714,1,0,0,3
260.9397043,52.28571429,662.7857143,674.3571429,1,0,0,8
715.1094016,53.14285714,1438,1454,1,0,0,23
93.66436454,56.35714286,14.42857143,24.42857143,1,0,0,4
231.8092685,52.14285714,1437.5,1453.5,1,0,0,9
109.0158134,4.214285714,661.7857143,673.3571429,1,0,0,5
898.2282223,42.35714286,1437,1453,0,0,1,18
77.55592939,51.85714286,202.5,23.5,1,0,0,3
1138.300691,46.14285714,55.35714286,32.78571429,1,0,0,39
178.7653743,53.07142857,1854.5,1856.285714,1,0,0,6
149.6536142,57.07142857,1514.714286,1577.357143,1,0,0,5
99.5542834,60.71428571,1514.214286,1576.857143,1,0,0,5
864.959082,51.35714286,660.2857143,671.8571429,1,0,0,26
333.3173562,54.14285714,470.7142857,295.3571429,1,0,0,11
91.21818499,53.21428571,1853.5,1855.285714,1,0,0,3
127.8953174,69.57142857,16.71428571,15.71428571,0,0,1,4
184.4106925,53.35714286,1436,1452,0,0,1,7
193.6108799,60.07142857,1435.5,1451.5,0,0,1,5
137.1533611,46,1435,1451,0,0,1,4
190.284989,39.64285714,96.42857143,113.2857143,0,0,1,5
161.3307757,21.85714286,114,112.7857143,0,0,1,4
3093.363943,45.42857143,705.4285714,397.5714286,1,0,0,105
97.23903376,55.5,704.9285714,383.4285714,1,0,0,4
101.5350638,51.78571429,659.2857143,670.8571429,1,0,0,4
652.1100758,44.42857143,263.8571429,220.7142857,0,1,0,18
86.97266357,3.357142857,176.9285714,24.92857143,1,0,0,4
551.3701684,54.5,1432.5,1448.5,0,0,1,11
2548.616139,49.35714286,701.9285714,381.9285714,1,0,0,45
239.5919376,40.57142857,1432,1448,1,0,0,7
144.0912594,52.57142857,1853,1854.785714,0,0,1,5
227.5538326,30.42857143,1431.5,1447.5,1,0,0,9
380.9960479,54,1430.5,1446.5,0,0,1,10
129.7169117,39.92857143,1852.5,1854.285714,0,0,1,4
670.1214307,44.64285714,658.7857143,670.3571429,1,0,0,14
146.9279742,69.07142857,14,35.42857143,0,0,1,4
906.8406597,45.64285714,24.57142857,32.28571429,1,0,0,30
1583.732878,48.21428571,1430,1446,1,0,0,42
81.58225123,53.5,1429,1445.5,1,0,0,4
282.6970126,50.64285714,1852,1853.785714,1,0,0,6
83.13808615,45.14285714,54.85714286,54.71428571,1,0,0,3
483.3066773,55.78571429,1851.5,1853.285714,1,0,0,11
292.3383426,44.14285714,658.2857143,669.8571429,1,0,0,8
267.8855669,47.35714286,1850,1851.785714,1,0,0,7
656.8960796,37.78571429,469.7142857,315.9285714,0,1,0,14
607.4961532,60.28571429,1511.214286,1573.857143,1,0,0,14
218.2108437,53.57142857,232,234.7142857,1,0,0,6
258.4759736,51.64285714,1428.5,1445,1,0,0,9
1318.444109,54.92857143,35.64285714,24.42857143,1,0,0,35
1045.851163,50.14285714,113,86.35714286,1,0,0,23
93.11228565,27.28571429,222.8571429,219.7142857,1,0,0,3
73.35558693,59.71428571,1848.5,1850.285714,1,0,0,3
110.0997909,58.78571429,62.14285714,61.07142857,1,0,0,4
219.1488494,53.78571429,72.07142857,121.5714286,1,0,0,7
254.3107769,42.14285714,45.85714286,92.14285714,0,1,0,8
147.6224746,47.64285714,657.2857143,668.8571429,1,0,0,5
26.04771257,47.07142857,1848,1849.785714,1,0,0,2
115.3611169,51.5,1510.214286,1572.857143,1,0,0,4
316.6579242,54.71428571,1847.5,1849.285714,0,1,0,7
176.2156978,60.71428571,35.14285714,57.57142857,1,0,0,6
139.8637522,52.07142857,1847,1848.785714,1,0,0,4
76.52303402,48.5,201.5,112.6428571,1,0,0,4
62.49915402,42.64285714,1508.214286,1570.857143,0,1,0,3
87.99100918,55.85714286,1427.5,1444,1,0,0,4
56.21794477,47.64285714,1845.5,1847.285714,1,0,0,2
152.7831343,58.78571429,107.7142857,86,0,0,1,5
445.6788678,36.78571429,140.7857143,121.0714286,1,0,0,11
505.1503325,48.35714286,84.21428571,35.64285714,1,0,0,14
910.9583605,29.85714286,1845,1846.785714,1,0,0,23
160.7433143,54.28571429,1506.214286,1568.857143,1,0,0,4
101.9342904,36.21428571,1505.214286,1567.857143,1,0,0,4
232.7839056,52.71428571,1844,1845.785714,0,0,1,7
270.1438053,1.642857143,656.7857143,668.3571429,1,0,0,6
198.029687,36.07142857,144.1428571,200.7142857,1,0,0,5
1622.589231,54,1426.5,1443,1,0,0,33
80.61684054,44.07142857,261.8571429,246.8571429,1,0,0,4
537.1025793,50.78571429,107.2142857,71.42857143,0,0,1,17
278.4167521,57.28571429,1503.714286,1566.357143,1,0,0,9
122.6362248,60.5,1503.214286,1565.857143,1,0,0,4
90.30897954,49.14285714,1502.714286,1565.357143,0,0,1,4
155.5968057,44.28571429,33.78571429,12.28571429,1,0,0,6
680.7563743,56.57142857,1501.214286,1563.857143,1,0,0,14
388.1260819,43.71428571,1843,1844.785714,1,0,0,14
1210.182038,56.21428571,1425.5,1442,0,0,1,27
1559.96478,48.71428571,1425,1441.5,1,0,0,27
113.8691813,59.07142857,201,140,0,1,0,4
104.2923901,38.35714286,175.9285714,93.92857143,1,0,0,4
120.3624403,12.71428571,655.2857143,666.8571429,1,0,0,4
75.00250451,43.5,1842,1843.785714,1,0,0,4
98.28177046,54.35714286,654.7857143,666.3571429,1,0,0,4
204.3208228,48.21428571,654.2857143,665.8571429,1,0,0,6
628.403484,49.07142857,1841.5,1843.285714,1,0,0,17
131.5093695,44.35714286,1499.714286,1562.357143,1,0,0,4
91.62878556,52.42857143,1499.214286,1561.857143,1,0,0,3
101.5248885,21.35714286,95.92857143,35.14285714,0,0,1,5
122.8921314,24.71428571,1841,1842.785714,1,0,0,5
591.1023009,55.07142857,200.5,112.1428571,1,0,0,17
68.53035504,41.78571429,199.4285714,165.8571429,0,1,0,3
174.0463832,43.71428571,1424,1440.5,1,0,0,6
207.7870102,55.28571429,31.57142857,37.14285714,0,0,1,8
76.7144895,53.14285714,1423.5,1440,1,0,0,3
64.23503672,50,98.64285714,89.28571429,1,0,0,3
101.2869472,53.28571429,1839.5,1841.285714,0,1,0,5
148.5275336,19.14285714,653.7857143,665.3571429,1,0,0,4
257.9307229,50,1423,1439.5,1,0,0,7
1161.630772,41.07142857,222.3571429,245.8571429,1,0,0,25
768.6896913,52.78571429,1838.5,1840.285714,1,0,0,21
555.6592707,47.14285714,260.8571429,245.3571429,1,0,0,15
111.054531,49.64285714,112.5,85.85714286,1,0,0,3
98.35400204,61.35714286,106.1428571,106,1,0,0,3
103.1229507,40.35714286,38.14285714,27.07142857,1,0,0,4
202.590266,60.5,1422,1438.5,0,0,1,5
91.6413804,54.78571429,31.07142857,36.64285714,0,0,1,4
366.1808334,50.92857143,260.3571429,75.64285714,1,0,0,10
194.9869319,48,98.14285714,139.5,1,0,0,7
3162.60333,46.92857143,112,111.2857143,1,0,0,73
647.5261173,46.5,1837.5,1839.285714,1,0,0,13
106.6523706,46,16.64285714,9.142857143,1,0,0,3
96.80188748,59.71428571,1498.214286,1560.357143,1,0,0,3
179.1735496,53.64285714,465.7142857,292.3571429,1,0,0,6
64.78754912,46.57142857,66.64285714,64.85714286,1,0,0,3
89.72158998,39.14285714,95.42857143,110.7857143,1,0,0,4
136.2121951,34.92857143,1421.5,1438,0,0,1,4
658.8295301,53.78571429,1497.714286,1559.857143,1,0,0,18
73.26794725,58.78571429,1836.5,1838.285714,1,0,0,3
61.80905756,56.5,1496.214286,1558.357143,1,0,0,3
214.351623,52.85714286,1419.5,1436,0,0,1,6
114.5144445,55.64285714,19.07142857,36.28571429,0,1,0,4
103.6176256,54.64285714,1495.714286,1557.857143,1,0,0,4
432.8830993,58.42857143,1495.214286,1557.357143,1,0,0,11
538.0699383,52.78571429,1833.5,1835.285714,0,1,0,15
76.72626598,24.21428571,1832.5,1834.285714,1,0,0,3
292.4581221,47.71428571,1419,1435.5,0,0,1,9
200.124907,51.14285714,1418.5,1435,1,0,0,8
56.73077198,46.92857143,1832,1833.785714,1,0,0,3
103.792916,55.35714286,1418,1434.5,1,0,0,3
102.356107,55.5,1831.5,1833.285714,1,0,0,4
83.45503398,58.28571429,71.57142857,217.7142857,1,0,0,4
101.1895344,60.21428571,38.64285714,60.57142857,1,0,0,4
138.3545352,43.85714286,1493.214286,1555.357143,1,0,0,5
168.8289917,25.78571429,7.142857143,56.57142857,1,0,0,6
187.4158342,18.85714286,1417,31.78571429,0,0,1,6
1129.749905,53,1416.5,1433.5,0,0,1,20
815.4334871,20.35714286,105.6428571,105.5,1,0,0,26
96.72988011,49.21428571,651.7857143,663.3571429,1,0,0,4
332.1899243,54.42857143,464.2142857,291.8571429,1,0,0,8
764.0240127,41.28571429,198.4285714,164.8571429,0,1,0,14
192.107515,22.07142857,106.7142857,27.35714286,0,0,1,8
90.96480975,59.5,1492.214286,1554.357143,1,0,0,5
1083.9203,50.28571429,26.21428571,26.71428571,0,0,1,34
140.139491,51.07142857,697.9285714,380.4285714,1,0,0,4
73.14975642,58.42857143,58.28571429,1553.357143,1,0,0,3
70.96325121,52.28571429,1830,1831.785714,1,0,0,4
106.544686,43.64285714,650.7857143,662.3571429,0,0,1,3
117.812652,55.35714286,19.28571429,30.5,1,0,0,5
119.9321206,50.85714286,649.7857143,661.3571429,1,0,0,4
178.6714337,20.21428571,1415,1432,1,0,0,5
1405.877899,33.35714286,1829,1830.785714,1,0,0,27
167.914895,43.5,18.78571429,89.78571429,1,0,0,5
69.88653589,46.85714286,1828.5,1830.285714,1,0,0,3
1098.52431,52.21428571,648.7857143,660.3571429,1,0,0,27
262.4567786,58.28571429,106.2142857,85.5,1,0,0,7
615.9273747,50.57142857,199.5,139,1,0,0,12
1029.895454,26.78571429,138.7857143,217.2142857,1,0,0,35
375.4091323,43.78571429,23.5,15.21428571,1,0,0,12
86.18691432,52.78571429,83.21428571,43.71428571,1,0,0,3
93.67126414,48.64285714,1490.214286,1551.857143,1,0,0,3
107.4800003,27.57142857,1489.214286,1550.857143,1,0,0,4
181.3966783,33.28571429,94.42857143,391.0714286,1,0,0,5
73.74004578,48.64285714,57.92857143,71.85714286,1,0,0,4
351.5514479,59.07142857,1414,1430.5,0,0,1,9
59.32433619,49.5,97.64285714,88.78571429,1,0,0,3
1190.748445,60,1413.5,1430,0,0,1,35
272.4629914,51.64285714,220.8571429,233.7142857,1,0,0,6
110.1919391,51,1488.214286,1549.857143,1,0,0,5
130.0963213,57.28571429,1487.714286,1549.357143,1,0,0,5
1096.271203,27.71428571,1412.5,1429,1,0,0,22
117.8507899,31.71428571,230,232.7142857,1,0,0,5
104.7216113,56.35714286,647.7857143,659.3571429,1,0,0,4
1109.992634,16.92857143,461.2142857,290.3571429,1,0,0,29
80.47072514,58.57142857,199,138.5,0,1,0,3
132.128033,50.78571429,41.78571429,37.71428571,0,0,1,4
152.9125182,35,57.42857143,111.1428571,1,0,0,5
233.0177644,45.71428571,1824.5,1826.285714,1,0,0,5
155.3734578,44.92857143,1486.214286,1547.857143,1,0,0,6
174.3276944,35.5,40.42857143,91.64285714,1,0,0,6
151.275738,26.14285714,1410,1426.5,1,0,0,4
219.0666443,49.28571429,1409.5,1426,0,0,1,5
934.5493301,50.07142857,198.5,138,1,0,0,21
760.7766593,34.5,56.42857143,46.85714286,1,0,0,19
492.2414916,52.28571429,82.71428571,43.21428571,1,0,0,17
75.89530766,50.42857143,1819.5,1821.285714,1,0,0,3
74.89741782,48.14285714,1485.214286,1546.857143,1,0,0,3
118.04969,19.5,33.64285714,55.07142857,1,0,0,4
191.6160349,56.78571429,1484.214286,1545.857143,1,0,0,5
513.2022952,26.28571429,228.5,135.5714286,1,0,0,15
197.6694877,50.64285714,1408,1424.5,1,0,0,6
69.33365969,54.14285714,198,149.6428571,1,0,0,3
80.75403205,43.35714286,1482.714286,1544.357143,1,0,0,4
319.2844687,43.21428571,1407.5,1424,1,0,0,12
127.7426036,49.78571429,28.14285714,37.21428571,1,0,0,5
73.80568715,50.42857143,257.3571429,242.8571429,1,0,0,4
100.371992,55.85714286,646.7857143,658.3571429,1,0,0,3
304.8233905,52.35714286,1406,1422.5,0,0,1,7
169.0427866,53,1405,1421.5,0,0,1,6
76.35331504,46.64285714,1815.5,1817.285714,1,0,0,4
93.42067444,49,97.14285714,88.28571429,1,0,0,3
960.9757401,51.78571429,1815,1816.785714,1,0,0,19
84.42946968,42.5,1814.5,1816.285714,1,0,0,3
59.21762655,57.92857143,1481.714286,1543.357143,1,0,0,3
74.48590203,58.28571429,1813,1814.785714,1,0,0,3
181.788087,52.64285714,1812.5,1814.285714,1,0,0,7
86.43447711,29.5,1481.214286,1542.857143,1,0,0,3
1317.05972,45.5,1403.5,1420,0,0,1,44
841.7733748,34.28571429,459.2142857,288.3571429,1,0,0,16
92.42908044,58.07142857,198,137.5,0,1,0,4
842.3074578,51.14285714,219.3571429,229.7142857,1,0,0,28
118.5052604,50.35714286,645.7857143,657.3571429,1,0,0,4
72.05064953,56.85714286,1812,1813.785714,0,0,1,4
1122.93805,55,1811.5,1813.285714,1,0,0,26
877.1883145,49.57142857,173.4285714,91.92857143,1,0,0,23
102.0444571,8.357142857,645.2857143,656.8571429,1,0,0,3
153.0873813,19.71428571,1402,1418.5,1,0,0,5
377.0540873,54.14285714,1478.714286,1540.357143,1,0,0,12
118.5652725,50.85714286,1810,1811.785714,1,0,0,5
82.19191497,52.28571429,1809.5,1811.285714,0,1,0,4
339.8993433,52.5,1401.5,1418,0,0,1,11
152.502087,56.35714286,143.1428571,199.2142857,1,0,0,4
151.7700564,47.14285714,644.7857143,656.3571429,1,0,0,5
124.5927514,47,1808,1809.785714,1,0,0,5
337.0911161,55.14285714,18.92857143,35.78571429,1,0,0,9
206.3670929,44.07142857,1807.5,1809.285714,1,0,0,7
200.80337,46.14285714,196,241.3571429,1,0,0,5
504.6410329,48.78571429,1401,1417.5,1,0,0,11
126.0711959,68.07142857,61.85714286,34.42857143,0,0,1,5
96.95923623,57.92857143,57.78571429,1538.857143,1,0,0,4
144.1372155,51.14285714,36.64285714,1417,1,0,0,5
1147.932881,42.71428571,53.85714286,13.07142857,1,0,0,23
911.7326938,38.71428571,152.5,65.64285714,0,1,0,26
155.72551,59,644.2857143,655.8571429,1,0,0,4
236.0787019,54.78571429,1806,1807.785714,1,0,0,6
575.2136822,38.64285714,94.42857143,110.2857143,1,0,0,15
108.6691422,48.21428571,643.7857143,655.3571429,1,0,0,4
213.042079,53.35714286,643.2857143,654.8571429,1,0,0,6
595.3898462,54.78571429,152,307.9285714,1,0,0,17
76.61808448,50,1477.214286,1538.357143,1,0,0,3
85.53605249,58.71428571,1805.5,1807.285714,1,0,0,3
2520.688378,59.71428571,33.14285714,198.2142857,1,0,0,78
73.40819419,67.57142857,16.21428571,11.78571429,1,0,0,3
98.20788753,37.85714286,172.9285714,25.57142857,1,0,0,4
349.8664826,43.14285714,642.2857143,653.8571429,1,0,0,8
1628.622322,55.35714286,1476.214286,1537.357143,1,0,0,48
128.2596153,54.85714286,1400,1416,1,0,0,4
166.9261438,51,61.35714286,53.71428571,0,0,1,5
1082.86259,46.42857143,1804.5,1806.285714,1,0,0,20
125.7775551,54.85714286,96.64285714,87.78571429,1,0,0,4
961.9156798,58.57142857,1398.5,1414.5,1,0,0,24
655.5635087,49.14285714,111.5,84.35714286,1,0,0,17
98.67375701,56,1475.214286,1536.357143,1,0,0,5
106.7925262,48.21428571,641.7857143,653.3571429,1,0,0,3
1632.529601,29,1474.714286,1535.857143,1,0,0,53
88.48646897,47,196.5,109.6428571,1,0,0,3
141.038803,46.64285714,641.2857143,652.8571429,1,0,0,5
179.5552284,51.21428571,1804,1805.785714,1,0,0,6
504.359909,58.07142857,1397.5,1413.5,1,0,0,10
107.0823153,51.21428571,640.7857143,652.3571429,1,0,0,3
1038.634703,51.92857143,1474.214286,1535.357143,1,0,0,27
78.54093094,53.57142857,196,109.1428571,1,0,0,3
766.4767925,14.35714286,93.92857143,83.85714286,1,0,0,15
1347.993,17.85714286,9.571428571,1413,0,0,1,33
127.8566395,52.14285714,1397,1412.5,1,0,0,5
91.49320668,56.28571429,1473.214286,1534.357143,1,0,0,4
355.7075126,47.42857143,1803,1804.785714,1,0,0,8
1446.442791,36.78571429,694.4285714,379.4285714,0,0,1,44
58.89029614,36.78571429,457.2142857,307.4285714,1,0,0,3
77.689894,47.64285714,96.14285714,108.6428571,1,0,0,3
106.6279459,52.5,1396.5,1412,1,0,0,4
970.5536863,43,43.28571429,46.35714286,1,0,0,19
128.488066,50.28571429,25.71428571,25.71428571,0,0,1,5
577.3423873,50.64285714,1396,1411.5,0,0,1,12
582.1701384,42.85714286,1472.714286,1533.857143,1,0,0,15
63.081017,11.71428571,640.2857143,651.8571429,1,0,0,3
76.42208801,23.71428571,1802,1803.785714,1,0,0,3
128.4508129,55.78571429,1471.714286,1532.857143,1,0,0,4
129.6728706,52.64285714,455.7142857,286.8571429,1,0,0,4
623.261037,59,1395,1410.5,0,0,1,17
115.6704506,40.85714286,1393,1408.5,0,0,1,4
79.48387911,47.64285714,1469.714286,1530.857143,0,0,1,3
56.12749685,44.71428571,1800.5,1802.285714,1,0,0,3
76.62676072,57.78571429,1800,1801.785714,1,0,0,3
4075.583012,53.42857143,455.2142857,286.3571429,1,0,0,109
501.2100248,50.28571429,639.2857143,650.8571429,0,0,1,12
998.5897407,43.71428571,1799.5,1801.285714,0,1,0,18
64.76278006,19,23.42857143,197.7142857,1,0,0,3
60.776393,67.07142857,60.35714286,11.28571429,0,0,1,4
84.88170934,56.78571429,22.92857143,197.2142857,1,0,0,4
1135.768515,58.78571429,1468.714286,1529.857143,1,0,0,20
146.7159821,55.35714286,638.7857143,650.3571429,1,0,0,4
130.2610654,54.28571429,48.35714286,35.64285714,0,0,1,4
173.3525667,45.5,23,30,0,0,1,6
569.4859202,57.28571429,195.5,148.6428571,1,0,0,19
358.3835234,57.78571429,105.7142857,84.5,1,0,0,8
99.07844158,46.42857143,111,109.7857143,1,0,0,4
227.7333243,48.5,1391.5,1407,1,0,0,6
78.18627723,52.85714286,638.2857143,649.8571429,1,0,0,3
307.4261133,53.64285714,195,148.1428571,1,0,0,7
275.9395677,54.28571429,1797,1798.785714,1,0,0,8
147.3334939,42.71428571,1391,1406.5,1,0,0,4
158.6005441,51.78571429,82.21428571,42.71428571,1,0,0,5
127.3303546,42,1796,1797.785714,1,0,0,4
109.9421455,45.92857143,1795.5,1797.285714,1,0,0,3
54.18326167,47.64285714,1795,1796.785714,1,0,0,3
94.54788178,38.14285714,93.42857143,109.2857143,1,0,0,4
83.95940803,47.35714286,92.92857143,34.64285714,1,0,0,3
58.26630071,32.35714286,1794.5,1796.285714,1,0,0,3
1324.901719,51.21428571,1464.214286,1524.857143,1,0,0,32
87.90711698,45.5,1794,1795.785714,1,0,0,4
425.5127437,49.57142857,65.14285714,63.35714286,1,0,0,9
794.5585341,18.07142857,1389.5,1405.5,1,0,0,15
503.3825768,48.64285714,110.5,83.35714286,1,0,0,13
211.9985472,51.42857143,1389,1405,1,0,0,5
1122.619675,48.14285714,1792.5,1794.785714,1,0,0,39
318.3644569,58.21428571,1792,1794.285714,1,0,0,10
1277.602878,29.92857143,53.35714286,1404,1,0,0,26
508.229114,27.14285714,60.07142857,87.28571429,1,0,0,11
108.022691,45,1388,1403.5,0,0,1,4
118.4249512,53.42857143,22.42857143,67.92857143,1,0,0,4
147.438844,49.85714286,637.2857143,648.8571429,1,0,0,6
796.8450709,54.35714286,1387.5,1403,1,0,0,17
71.57636523,48.5,95.64285714,86.78571429,1,0,0,3
135.214853,54.28571429,151,305.4285714,1,0,0,4
369.6324526,50.35714286,1791.5,1793.785714,1,0,0,10
72.10960323,52.07142857,227.5,161.8571429,1,0,0,4
83.28531731,7.857142857,636.2857143,647.8571429,1,0,0,3
53.01398223,54.85714286,1462.214286,1522.857143,1,0,0,3
638.2373459,40.07142857,194.5,161.3571429,1,0,0,12
154.5301767,43.85714286,91.21428571,58.42857143,1,0,0,4
120.7074758,37.35714286,170.9285714,90.42857143,1,0,0,4
177.8372578,42.21428571,1387,1402.5,0,0,1,6
77.55025484,44.21428571,1790.5,1792.785714,1,0,0,4
89.78544091,51.28571429,81.71428571,30.35714286,1,0,0,3
1800.011412,52.71428571,1789.5,1791.785714,1,0,0,34
393.6510267,58,41.28571429,647.3571429,1,0,0,10
103.8867788,42.92857143,1461.714286,1522.357143,1,0,0,3
199.3302678,57.57142857,1385.5,1401,1,0,0,5
791.3301044,25.28571429,4.357142857,6.571428571,1,0,0,15
83.58108435,42.21428571,1789,1790.785714,1,0,0,4
599.4280669,44.64285714,59.35714286,31.28571429,1,0,0,13
75.94373549,47.14285714,1460.714286,8.428571429,0,0,1,3
131.0346043,42.57142857,253.3571429,237.8571429,1,0,0,4
121.9485303,45.64285714,1786.5,1788.285714,1,0,0,4
685.9201487,48.14285714,110,82.85714286,1,0,0,15
105.7748871,48,95.14285714,86.28571429,1,0,0,3
585.1060862,43.07142857,1785,1786.785714,1,0,0,13
193.5804012,55.35714286,141.6428571,196.2142857,1,0,0,6
522.8796947,46.85714286,92.42857143,33.64285714,1,0,0,19
170.277251,48,1383,1399,0,0,1,6
187.3252329,7.357142857,635.2857143,646.3571429,1,0,0,5
322.8648753,49.78571429,634.7857143,645.8571429,1,0,0,12
402.2450131,42.78571429,22.5,14.71428571,1,0,0,8
89.64987243,55,1459.214286,1520.357143,1,0,0,3
105.6683043,54.85714286,634.2857143,645.3571429,1,0,0,5
86.76135488,12.21428571,16.35714286,36.92857143,1,0,0,4
224.091536,52.28571429,1458.214286,1519.357143,1,0,0,6
97.40213079,53.85714286,1382.5,1398.5,1,0,0,4
115.3007529,23.21428571,1783,1784.785714,1,0,0,4
948.3505874,40.35714286,1382,1398,0,0,1,18
90.03630537,57.28571429,105.2142857,84,0,0,1,3
461.4091474,38.64285714,1457.214286,1518.357143,1,0,0,10
1075.592544,47.64285714,1782.5,1784.285714,1,0,0,24
121.8131865,26.64285714,59.57142857,86.28571429,1,0,0,4
77.2708436,46.5,194.5,108.1428571,1,0,0,3
338.8383898,47.07142857,38.92857143,132.5714286,1,0,0,9
332.6742456,43.92857143,451.2142857,283.3571429,1,0,0,13
89.80541447,29.42857143,1380.5,1396.5,1,0,0,4
186.2621497,55.78571429,1453.714286,1514.857143,1,0,0,7
239.8271041,49.35714286,633.2857143,644.3571429,1,0,0,9
98.3339392,53.85714286,18.28571429,29,1,0,0,5
93.41460478,45.42857143,1781,1782.785714,1,0,0,4
116.6869964,66.57142857,22,30.28571429,0,0,1,4
377.4140204,49.64285714,1380,1396,1,0,0,14
69.45984738,57.07142857,194,135.5,0,1,0,4
159.361053,51.64285714,1379.5,1395.5,1,0,0,4
5073.734619,52.57142857,1450.714286,1511.857143,1,0,0,112
474.2553654,49.42857143,686.4285714,377.9285714,0,1,0,17
73.90707689,57.28571429,1779.5,1781.285714,0,0,1,3
228.1080372,18.14285714,632.2857143,643.3571429,1,0,0,5
89.44135455,39.35714286,32.14285714,66.42857143,1,0,0,3
569.5518775,49.21428571,192,146.1428571,1,0,0,13
222.6082934,42.78571429,1378.5,1394.5,0,0,1,6
1755.791889,43.64285714,251.3571429,236.8571429,1,0,0,41
